trade_id,year,quarter,year_quarter,exporter_country_code,exporter_country,exporter_region,importer_country_code,importer_country,importer_region,hardware_type,hardware_category,volume_units,trade_value_usd_millions,primary_supplier,trade_route,export_control_applied,restriction_factor,geopolitical_sensitivity,geo_risk_score_exporter,geo_risk_score_importer,data_source,is_synthetic
TF000663,2015,3,2015-Q3,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,1839,103.47,Allwinner,Asia-Pacific Maritime,0,1.0,Low,8.2,4.98,UN Comtrade/WITS/SIA Reports,0
TF000664,2015,4,2015-Q4,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,1620,91.16,UNISOC,Asia-Pacific Maritime,0,1.0,Low,8.28,4.9,UN Comtrade/WITS/SIA Reports,0
TF000665,2016,1,2016-Q1,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,1693,95.28,Qualcomm,Asia-Pacific Maritime,0,1.0,Low,8.09,5.08,UN Comtrade/WITS/SIA Reports,0
TF000666,2016,2,2016-Q2,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,1956,110.08,HiSilicon,Asia-Pacific Maritime,0,1.0,Low,8.34,4.87,UN Comtrade/WITS/SIA Reports,0
TF000667,2016,3,2016-Q3,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,1766,99.36,UNISOC,Asia-Pacific Maritime,0,1.0,Low,8.13,4.93,UN Comtrade/WITS/SIA Reports,0
TF000668,2016,4,2016-Q4,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,1635,91.97,MediaTek,Asia-Pacific Maritime,0,1.0,Low,8.32,4.92,UN Comtrade/WITS/SIA Reports,0
TF000669,2017,1,2017-Q1,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,1743,98.06,HiSilicon,Asia-Pacific Maritime,0,1.0,Low,8.28,4.98,UN Comtrade/WITS/SIA Reports,0
TF000670,2017,2,2017-Q2,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2247,126.43,Qualcomm,Asia-Pacific Maritime,0,1.0,Low,8.07,5.0,UN Comtrade/WITS/SIA Reports,0
TF000671,2017,3,2017-Q3,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,1961,110.35,HiSilicon,Asia-Pacific Maritime,0,1.0,Low,8.07,5.12,UN Comtrade/WITS/SIA Reports,0
TF000672,2017,4,2017-Q4,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,1777,99.96,HiSilicon,Asia-Pacific Maritime,0,1.0,Low,8.21,4.97,UN Comtrade/WITS/SIA Reports,0
TF000673,2018,1,2018-Q1,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,1963,110.46,HiSilicon,Asia-Pacific Maritime,0,1.0,Low,8.32,4.86,UN Comtrade/WITS/SIA Reports,0
TF000674,2018,2,2018-Q2,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2421,136.19,Allwinner,Asia-Pacific Maritime,0,1.0,Low,8.34,5.02,UN Comtrade/WITS/SIA Reports,0
TF000675,2018,3,2018-Q3,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2697,151.74,MediaTek,Asia-Pacific Maritime,0,1.0,Low,8.07,4.98,UN Comtrade/WITS/SIA Reports,0
TF000676,2018,4,2018-Q4,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2026,114.0,Qualcomm,Asia-Pacific Maritime,0,1.0,Low,8.27,5.14,UN Comtrade/WITS/SIA Reports,0
TF000677,2019,1,2019-Q1,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2056,115.67,Qualcomm,Asia-Pacific Maritime,0,1.0,Low,8.25,4.91,UN Comtrade/WITS/SIA Reports,0
TF000678,2019,2,2019-Q2,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2535,142.6,Qualcomm,Asia-Pacific Maritime,0,1.0,Low,8.19,5.14,UN Comtrade/WITS/SIA Reports,0
TF000679,2019,3,2019-Q3,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2684,150.98,UNISOC,Asia-Pacific Maritime,0,1.0,Low,8.15,4.88,UN Comtrade/WITS/SIA Reports,0
TF000680,2019,4,2019-Q4,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2111,118.75,Qualcomm,Asia-Pacific Maritime,0,1.0,Low,8.12,4.93,UN Comtrade/WITS/SIA Reports,0
TF000681,2020,1,2020-Q1,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2315,130.23,Qualcomm,Asia-Pacific Maritime,0,1.0,Low,8.22,5.01,UN Comtrade/WITS/SIA Reports,0
TF000682,2020,2,2020-Q2,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2214,124.59,MediaTek,Asia-Pacific Maritime,0,1.0,Low,8.31,5.07,UN Comtrade/WITS/SIA Reports,0
TF000683,2020,3,2020-Q3,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2292,128.95,UNISOC,Asia-Pacific Maritime,0,1.0,Low,8.26,5.01,UN Comtrade/WITS/SIA Reports,0
TF000684,2020,4,2020-Q4,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2026,114.0,UNISOC,Asia-Pacific Maritime,0,1.0,Low,8.19,5.0,UN Comtrade/WITS/SIA Reports,0
TF000685,2021,1,2021-Q1,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2232,125.55,HiSilicon,Asia-Pacific Maritime,0,1.0,Low,8.58,5.1,UN Comtrade/WITS/SIA Reports,0
TF000686,2021,2,2021-Q2,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2885,162.33,Allwinner,Asia-Pacific Maritime,0,1.0,Low,8.44,4.97,UN Comtrade/WITS/SIA Reports,0
TF000687,2021,3,2021-Q3,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,3011,169.42,UNISOC,Asia-Pacific Maritime,0,1.0,Low,8.46,4.87,UN Comtrade/WITS/SIA Reports,0
TF000688,2021,4,2021-Q4,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2567,144.43,UNISOC,Asia-Pacific Maritime,0,1.0,Low,8.54,4.99,UN Comtrade/WITS/SIA Reports,0
TF000689,2022,1,2022-Q1,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2425,136.44,MediaTek,Asia-Pacific Maritime,0,1.0,Low,8.79,4.91,UN Comtrade/WITS/SIA Reports,0
TF000690,2022,2,2022-Q2,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2926,164.6,Qualcomm,Asia-Pacific Maritime,0,1.0,Low,8.6,4.95,UN Comtrade/WITS/SIA Reports,0
TF000691,2022,3,2022-Q3,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,3456,194.4,UNISOC,Asia-Pacific Maritime,0,1.0,Low,8.71,4.91,UN Comtrade/WITS/SIA Reports,0
TF000692,2022,4,2022-Q4,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,3127,175.9,UNISOC,Asia-Pacific Maritime,0,1.0,Low,8.81,5.11,UN Comtrade/WITS/SIA Reports,0
TF000693,2023,1,2023-Q1,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,2843,159.93,Allwinner,Asia-Pacific Maritime,0,1.0,Low,8.94,5.15,UN Comtrade/WITS/SIA Reports,0
TF000694,2023,2,2023-Q2,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,3692,207.73,MediaTek,Asia-Pacific Maritime,0,1.0,Low,8.81,4.87,UN Comtrade/WITS/SIA Reports,0
TF000695,2023,3,2023-Q3,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,3601,202.61,Allwinner,Asia-Pacific Maritime,0,1.0,Low,9.07,5.01,UN Comtrade/WITS/SIA Reports,0
TF000696,2023,4,2023-Q4,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,3198,179.91,UNISOC,Asia-Pacific Maritime,0,1.0,Low,8.83,5.05,UN Comtrade/WITS/SIA Reports,0
TF000697,2024,1,2024-Q1,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,3790,213.23,UNISOC,Asia-Pacific Maritime,0,1.0,Low,9.16,5.08,UN Comtrade/WITS/SIA Reports,1
TF000698,2024,2,2024-Q2,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,4469,251.42,MediaTek,Asia-Pacific Maritime,0,1.0,Low,9.11,5.01,UN Comtrade/WITS/SIA Reports,1
TF000699,2024,3,2024-Q3,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,3999,224.96,HiSilicon,Asia-Pacific Maritime,0,1.0,Low,9.29,5.02,UN Comtrade/WITS/SIA Reports,1
TF000700,2024,4,2024-Q4,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,3831,215.54,HiSilicon,Asia-Pacific Maritime,0,1.0,Low,9.29,4.97,UN Comtrade/WITS/SIA Reports,1
TF000701,2025,1,2025-Q1,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,4402,247.66,UNISOC,Asia-Pacific Maritime,0,1.0,Low,9.46,4.9,UN Comtrade/WITS/SIA Reports,1
TF000702,2025,2,2025-Q2,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,4791,269.5,UNISOC,Asia-Pacific Maritime,0,1.0,Low,9.54,4.95,UN Comtrade/WITS/SIA Reports,1
TF000703,2025,3,2025-Q3,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,5207,292.9,Allwinner,Asia-Pacific Maritime,0,1.0,Low,9.57,4.93,UN Comtrade/WITS/SIA Reports,1
TF000704,2025,4,2025-Q4,TW,Taiwan,Asia-Pacific,IN,India,South Asia,Consumer_Chip,Standard,4714,265.17,Allwinner,Asia-Pacific Maritime,0,1.0,Low,9.34,4.91,UN Comtrade/WITS/SIA Reports,1
TF000705,2015,1,2015-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1009,56.77,Intel Foundry Services,Middle-East/South-Asia Corridor,0,1.0,Medium,8.32,4.35,UN Comtrade/WITS/SIA Reports,0
TF000706,2015,2,2015-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1143,64.34,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,8.18,4.33,UN Comtrade/WITS/SIA Reports,0
TF000707,2015,3,2015-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1177,66.22,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.31,4.39,UN Comtrade/WITS/SIA Reports,0
TF000708,2015,4,2015-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1153,64.88,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,8.34,4.28,UN Comtrade/WITS/SIA Reports,0
TF000709,2016,1,2016-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1381,77.7,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.25,4.34,UN Comtrade/WITS/SIA Reports,0
TF000710,2016,2,2016-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1301,73.18,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.31,4.28,UN Comtrade/WITS/SIA Reports,0
TF000711,2016,3,2016-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1362,76.63,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.05,4.32,UN Comtrade/WITS/SIA Reports,0
TF000712,2016,4,2016-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1314,73.92,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,8.27,4.42,UN Comtrade/WITS/SIA Reports,0
TF000713,2017,1,2017-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1243,69.95,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.27,4.21,UN Comtrade/WITS/SIA Reports,0
TF000714,2017,2,2017-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1716,96.56,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.3,4.31,UN Comtrade/WITS/SIA Reports,0
TF000715,2017,3,2017-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1740,97.9,Intel Foundry Services,Middle-East/South-Asia Corridor,0,1.0,Medium,8.14,4.29,UN Comtrade/WITS/SIA Reports,0
TF000716,2017,4,2017-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1571,88.42,Intel Foundry Services,Middle-East/South-Asia Corridor,0,1.0,Medium,8.19,4.26,UN Comtrade/WITS/SIA Reports,0
TF000717,2018,1,2018-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1526,85.88,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.3,4.25,UN Comtrade/WITS/SIA Reports,0
TF000718,2018,2,2018-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1610,90.58,Intel Foundry Services,Middle-East/South-Asia Corridor,0,1.0,Medium,8.26,4.4,UN Comtrade/WITS/SIA Reports,0
TF000719,2018,3,2018-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1655,93.13,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,8.12,4.19,UN Comtrade/WITS/SIA Reports,0
TF000720,2018,4,2018-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1553,87.41,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.19,4.37,UN Comtrade/WITS/SIA Reports,0
TF000721,2019,1,2019-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1697,95.48,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,8.24,4.26,UN Comtrade/WITS/SIA Reports,0
TF000722,2019,2,2019-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2025,113.93,Intel Foundry Services,Middle-East/South-Asia Corridor,0,1.0,Medium,8.19,4.44,UN Comtrade/WITS/SIA Reports,0
TF000723,2019,3,2019-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2025,113.92,Intel Foundry Services,Middle-East/South-Asia Corridor,0,1.0,Medium,8.09,4.35,UN Comtrade/WITS/SIA Reports,0
TF000724,2019,4,2019-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1655,93.12,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,8.26,4.17,UN Comtrade/WITS/SIA Reports,0
TF000725,2020,1,2020-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1476,83.06,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.31,4.22,UN Comtrade/WITS/SIA Reports,0
TF000726,2020,2,2020-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1978,111.29,Intel Foundry Services,Middle-East/South-Asia Corridor,0,1.0,Medium,8.13,4.34,UN Comtrade/WITS/SIA Reports,0
TF000727,2020,3,2020-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2007,112.94,Intel Foundry Services,Middle-East/South-Asia Corridor,0,1.0,Medium,8.2,4.24,UN Comtrade/WITS/SIA Reports,0
TF000728,2020,4,2020-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1573,88.49,Intel Foundry Services,Middle-East/South-Asia Corridor,0,1.0,Medium,8.06,4.24,UN Comtrade/WITS/SIA Reports,0
TF000729,2021,1,2021-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1886,106.14,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,8.58,4.41,UN Comtrade/WITS/SIA Reports,0
TF000730,2021,2,2021-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2212,124.47,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,8.54,4.35,UN Comtrade/WITS/SIA Reports,0
TF000731,2021,3,2021-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2054,115.57,Intel Foundry Services,Middle-East/South-Asia Corridor,0,1.0,Medium,8.57,4.35,UN Comtrade/WITS/SIA Reports,0
TF000732,2021,4,2021-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,1947,109.57,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.33,4.28,UN Comtrade/WITS/SIA Reports,0
TF000733,2022,1,2022-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2019,113.57,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,8.81,4.31,UN Comtrade/WITS/SIA Reports,0
TF000734,2022,2,2022-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2262,127.28,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.84,4.18,UN Comtrade/WITS/SIA Reports,0
TF000735,2022,3,2022-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2396,134.79,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,8.56,4.37,UN Comtrade/WITS/SIA Reports,0
TF000736,2022,4,2022-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2366,133.1,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,8.63,4.41,UN Comtrade/WITS/SIA Reports,0
TF000737,2023,1,2023-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2161,121.59,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,9.07,4.38,UN Comtrade/WITS/SIA Reports,0
TF000738,2023,2,2023-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2790,156.95,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.81,4.44,UN Comtrade/WITS/SIA Reports,0
TF000739,2023,3,2023-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2873,161.62,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,8.89,4.4,UN Comtrade/WITS/SIA Reports,0
TF000740,2023,4,2023-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2274,127.92,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,9.06,4.18,UN Comtrade/WITS/SIA Reports,0
TF000741,2024,1,2024-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2768,155.7,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,9.21,4.18,UN Comtrade/WITS/SIA Reports,1
TF000742,2024,2,2024-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2829,159.14,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,9.05,4.29,UN Comtrade/WITS/SIA Reports,1
TF000743,2024,3,2024-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,3010,169.33,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,9.23,4.24,UN Comtrade/WITS/SIA Reports,1
TF000744,2024,4,2024-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2650,149.08,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,9.27,4.16,UN Comtrade/WITS/SIA Reports,1
TF000745,2025,1,2025-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,3293,185.25,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,9.56,4.35,UN Comtrade/WITS/SIA Reports,1
TF000746,2025,2,2025-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,3508,197.37,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,9.57,4.21,UN Comtrade/WITS/SIA Reports,1
TF000747,2025,3,2025-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,3233,181.89,Samsung Foundry,Middle-East/South-Asia Corridor,0,1.0,Medium,9.37,4.39,UN Comtrade/WITS/SIA Reports,1
TF000748,2025,4,2025-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,Advanced_Logic_Chip,Advanced,2814,158.3,TSMC,Middle-East/South-Asia Corridor,0,1.0,Medium,9.47,4.45,UN Comtrade/WITS/SIA Reports,1
TF000749,2015,1,2015-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1185,66.67,AWS Trainium,Middle-East/South-Asia Corridor,0,1.0,Medium,8.21,4.17,UN Comtrade/WITS/SIA Reports,0
TF000750,2015,2,2015-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1347,75.78,NVIDIA,Middle-East/South-Asia Corridor,0,1.0,Medium,8.23,4.18,UN Comtrade/WITS/SIA Reports,0
TF000751,2015,3,2015-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1180,66.4,Cambricon,Middle-East/South-Asia Corridor,0,1.0,Medium,8.32,4.35,UN Comtrade/WITS/SIA Reports,0
TF000752,2015,4,2015-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1243,69.92,Huawei Ascend,Middle-East/South-Asia Corridor,0,1.0,Medium,8.31,4.32,UN Comtrade/WITS/SIA Reports,0
TF000753,2016,1,2016-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1242,69.91,NVIDIA,Middle-East/South-Asia Corridor,0,1.0,Medium,8.18,4.25,UN Comtrade/WITS/SIA Reports,0
TF000754,2016,2,2016-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1392,78.31,Intel Gaudi,Middle-East/South-Asia Corridor,0,1.0,Medium,8.28,4.33,UN Comtrade/WITS/SIA Reports,0
TF000755,2016,3,2016-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1622,91.24,Google TPU,Middle-East/South-Asia Corridor,0,1.0,Medium,8.18,4.33,UN Comtrade/WITS/SIA Reports,0
TF000756,2016,4,2016-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1346,75.75,Cambricon,Middle-East/South-Asia Corridor,0,1.0,Medium,8.23,4.36,UN Comtrade/WITS/SIA Reports,0
TF000757,2017,1,2017-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1296,72.9,NVIDIA,Middle-East/South-Asia Corridor,0,1.0,Medium,8.2,4.18,UN Comtrade/WITS/SIA Reports,0
TF000758,2017,2,2017-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1536,86.46,Biren,Middle-East/South-Asia Corridor,0,1.0,Medium,8.2,4.35,UN Comtrade/WITS/SIA Reports,0
TF000759,2017,3,2017-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1835,103.27,Cambricon,Middle-East/South-Asia Corridor,0,1.0,Medium,8.23,4.37,UN Comtrade/WITS/SIA Reports,0
TF000760,2017,4,2017-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1461,82.2,NVIDIA,Middle-East/South-Asia Corridor,0,1.0,Medium,8.24,4.17,UN Comtrade/WITS/SIA Reports,0
TF000761,2018,1,2018-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1438,80.93,Biren,Middle-East/South-Asia Corridor,0,1.0,Medium,8.16,4.29,UN Comtrade/WITS/SIA Reports,0
TF000762,2018,2,2018-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1556,87.56,NVIDIA,Middle-East/South-Asia Corridor,0,1.0,Medium,8.09,4.23,UN Comtrade/WITS/SIA Reports,0
TF000763,2018,3,2018-Q3,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,2038,114.66,Google TPU,Middle-East/South-Asia Corridor,0,1.0,Medium,8.15,4.29,UN Comtrade/WITS/SIA Reports,0
TF000764,2018,4,2018-Q4,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1495,84.1,Google TPU,Middle-East/South-Asia Corridor,0,1.0,Medium,8.23,4.23,UN Comtrade/WITS/SIA Reports,0
TF000765,2019,1,2019-Q1,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1522,85.66,Biren,Middle-East/South-Asia Corridor,0,1.0,Medium,8.2,4.15,UN Comtrade/WITS/SIA Reports,0
TF000766,2019,2,2019-Q2,TW,Taiwan,Asia-Pacific,AE,United Arab Emirates,Middle East,AI_Accelerator,Advanced,1650,92.86,NVIDIA,Middle-East/South-Asia Corridor,0,1.0,Medium,8.12,4.16,UN Comtrade/WITS/SIA Reports,0
